Inference for Stan model: hmm_simple.
2 chains, each with iter=200; warmup=100; thin=1; 
post-warmup draws per chain=100, total post-warmup draws=200.

                    mean se_mean   sd      2.5%       25%       50%       75%     97.5% n_eff  Rhat
phi[49,2,4]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.00   200  1.00
phi[49,2,5]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02   200  0.99
phi[49,2,6]         0.25    0.00 0.01      0.23      0.24      0.25      0.25      0.26   200  0.99
phi[49,2,7]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.05   200  1.00
phi[49,2,8]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.01   200  0.99
phi[49,2,9]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.00   200  1.00
phi[49,3,1]         0.38    0.01 0.01      0.36      0.37      0.37      0.38      0.40     3  1.21
phi[49,3,2]         0.23    0.00 0.01      0.21      0.22      0.23      0.23      0.24   200  1.00
phi[49,3,3]         0.08    0.00 0.00      0.07      0.08      0.08      0.08      0.09     2  1.24
phi[49,3,4]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.00     2  1.49
phi[49,3,5]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02     2  1.42
phi[49,3,6]         0.25    0.00 0.01      0.23      0.24      0.25      0.25      0.27   200  1.03
phi[49,3,7]         0.04    0.00 0.00      0.03      0.04      0.04      0.04      0.05     2  1.39
phi[49,3,8]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.01     2  1.40
phi[49,3,9]         0.00    0.00 0.00      0.00      0.00      0.00      0.00      0.00     2  1.43
phi[50,1,1]         0.20    0.01 0.01      0.18      0.19      0.20      0.20      0.21     1  3.92
phi[50,1,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.57
phi[50,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.21
phi[50,1,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.80
phi[50,1,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.17
phi[50,1,6]         0.17    0.00 0.01      0.17      0.17      0.17      0.18      0.18     1  2.71
phi[50,1,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  1.89
phi[50,1,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.62
phi[50,1,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.63
phi[50,2,1]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.19   200  0.99
phi[50,2,2]         0.16    0.00 0.00      0.16      0.16      0.16      0.17      0.17   200  0.99
phi[50,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.13      0.13   200  0.99
phi[50,2,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06   200  1.00
phi[50,2,5]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09   200  0.99
phi[50,2,6]         0.17    0.00 0.00      0.16      0.17      0.17      0.17      0.17   200  0.99
phi[50,2,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.11      0.11   200  1.00
phi[50,2,8]         0.06    0.00 0.00      0.05      0.06      0.06      0.06      0.06   200  0.99
phi[50,2,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06   200  1.00
phi[50,3,1]         0.20    0.01 0.01      0.19      0.19      0.19      0.20      0.21     1  3.98
phi[50,3,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.76
phi[50,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.25
phi[50,3,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.93
phi[50,3,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.35
phi[50,3,6]         0.17    0.01 0.01      0.16      0.17      0.17      0.18      0.18     1  2.82
phi[50,3,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  2.02
phi[50,3,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.67
phi[50,3,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.76
phi[51,1,1]         0.20    0.01 0.01      0.18      0.19      0.20      0.20      0.21     1  3.92
phi[51,1,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.57
phi[51,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.21
phi[51,1,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.80
phi[51,1,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.17
phi[51,1,6]         0.17    0.00 0.01      0.17      0.17      0.17      0.18      0.18     1  2.71
phi[51,1,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  1.89
phi[51,1,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.62
phi[51,1,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.63
phi[51,2,1]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.19   200  0.99
phi[51,2,2]         0.16    0.00 0.00      0.16      0.16      0.16      0.17      0.17   200  0.99
phi[51,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.13      0.13   200  0.99
phi[51,2,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06   200  1.00
phi[51,2,5]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09   200  0.99
phi[51,2,6]         0.17    0.00 0.00      0.16      0.17      0.17      0.17      0.17   200  0.99
phi[51,2,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.11      0.11   200  1.00
phi[51,2,8]         0.06    0.00 0.00      0.05      0.06      0.06      0.06      0.06   200  0.99
phi[51,2,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06   200  1.00
phi[51,3,1]         0.20    0.01 0.01      0.19      0.19      0.19      0.20      0.21     1  3.98
phi[51,3,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.76
phi[51,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.25
phi[51,3,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.93
phi[51,3,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.35
phi[51,3,6]         0.17    0.01 0.01      0.16      0.17      0.17      0.18      0.18     1  2.82
phi[51,3,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  2.02
phi[51,3,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.67
phi[51,3,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.76
phi[52,1,1]         0.20    0.01 0.01      0.18      0.19      0.20      0.20      0.21     1  3.92
phi[52,1,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.57
phi[52,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.21
phi[52,1,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.80
phi[52,1,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.17
phi[52,1,6]         0.17    0.00 0.01      0.17      0.17      0.17      0.18      0.18     1  2.71
phi[52,1,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  1.89
phi[52,1,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.62
phi[52,1,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.63
phi[52,2,1]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.19   200  0.99
phi[52,2,2]         0.16    0.00 0.00      0.16      0.16      0.16      0.17      0.17   200  0.99
phi[52,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.13      0.13   200  0.99
phi[52,2,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06   200  1.00
phi[52,2,5]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09   200  0.99
phi[52,2,6]         0.17    0.00 0.00      0.16      0.17      0.17      0.17      0.17   200  0.99
phi[52,2,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.11      0.11   200  1.00
phi[52,2,8]         0.06    0.00 0.00      0.05      0.06      0.06      0.06      0.06   200  0.99
phi[52,2,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06   200  1.00
phi[52,3,1]         0.20    0.01 0.01      0.19      0.19      0.19      0.20      0.21     1  3.98
phi[52,3,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.76
phi[52,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.25
phi[52,3,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.93
phi[52,3,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.35
phi[52,3,6]         0.17    0.01 0.01      0.16      0.17      0.17      0.18      0.18     1  2.82
phi[52,3,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  2.02
phi[52,3,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.67
phi[52,3,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.76
phi[53,1,1]         0.20    0.01 0.01      0.18      0.19      0.20      0.20      0.21     1  3.92
phi[53,1,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.57
phi[53,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.21
phi[53,1,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.80
phi[53,1,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.17
phi[53,1,6]         0.17    0.00 0.01      0.17      0.17      0.17      0.18      0.18     1  2.71
phi[53,1,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  1.89
phi[53,1,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.62
phi[53,1,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.63
phi[53,2,1]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.19   200  0.99
phi[53,2,2]         0.16    0.00 0.00      0.16      0.16      0.16      0.17      0.17   200  0.99
phi[53,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.13      0.13   200  0.99
phi[53,2,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06   200  1.00
phi[53,2,5]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09   200  0.99
phi[53,2,6]         0.17    0.00 0.00      0.16      0.17      0.17      0.17      0.17   200  0.99
phi[53,2,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.11      0.11   200  1.00
phi[53,2,8]         0.06    0.00 0.00      0.05      0.06      0.06      0.06      0.06   200  0.99
phi[53,2,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06   200  1.00
phi[53,3,1]         0.20    0.01 0.01      0.19      0.19      0.19      0.20      0.21     1  3.98
phi[53,3,2]         0.17    0.00 0.00      0.16      0.16      0.17      0.17      0.17     1  1.76
phi[53,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.25
phi[53,3,4]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.93
phi[53,3,5]         0.08    0.00 0.00      0.08      0.08      0.08      0.09      0.09     1  2.35
phi[53,3,6]         0.17    0.01 0.01      0.16      0.17      0.17      0.18      0.18     1  2.82
phi[53,3,7]         0.10    0.00 0.00      0.10      0.10      0.10      0.10      0.11     1  2.02
phi[53,3,8]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  2.67
phi[53,3,9]         0.05    0.00 0.00      0.05      0.05      0.05      0.05      0.06     1  2.76
phi[54,1,1]         0.30    0.01 0.01      0.28      0.29      0.30      0.30      0.31     1  1.81
phi[54,1,2]         0.21    0.00 0.01      0.20      0.21      0.21      0.21      0.22   200  0.99
phi[54,1,3]         0.11    0.00 0.00      0.10      0.10      0.11      0.11      0.12     2  1.27
phi[54,1,4]         0.02    0.00 0.00      0.01      0.01      0.02      0.02      0.02     1  1.75
phi[54,1,5]         0.04    0.00 0.00      0.04      0.04      0.04      0.05      0.05     2  1.52
phi[54,1,6]         0.23    0.00 0.01      0.21      0.22      0.22      0.23      0.24     3  1.16
phi[54,1,7]         0.07    0.00 0.00      0.06      0.07      0.07      0.07      0.08     2  1.50
phi[54,1,8]         0.02    0.00 0.00      0.01      0.02      0.02      0.02      0.02     1  1.62
phi[54,1,9]         0.01    0.00 0.00      0.01      0.01      0.01      0.02      0.02     1  1.65
phi[54,2,1]         0.29    0.00 0.01      0.28      0.28      0.29      0.29      0.30   200  0.99
phi[54,2,2]         0.21    0.00 0.01      0.20      0.21      0.21      0.21      0.22   200  0.99
phi[54,2,3]         0.11    0.00 0.00      0.10      0.11      0.11      0.11      0.12   200  0.99
phi[54,2,4]         0.02    0.00 0.00      0.01      0.02      0.02      0.02      0.02   200  1.00
phi[54,2,5]         0.05    0.00 0.00      0.04      0.04      0.05      0.05      0.05   200  0.99
phi[54,2,6]         0.22    0.00 0.01      0.21      0.22      0.22      0.23      0.23   200  0.99
phi[54,2,7]         0.07    0.00 0.00      0.07      0.07      0.07      0.07      0.08   200  1.00
phi[54,2,8]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02   200  0.99
phi[54,2,9]         0.02    0.00 0.00      0.01      0.02      0.02      0.02      0.02   200  1.00
phi[54,3,1]         0.30    0.01 0.01      0.28      0.29      0.29      0.30      0.31     1  1.77
phi[54,3,2]         0.21    0.00 0.01      0.20      0.21      0.21      0.22      0.22   200  1.00
phi[54,3,3]         0.11    0.00 0.00      0.10      0.11      0.11      0.11      0.12     2  1.35
phi[54,3,4]         0.02    0.00 0.00      0.01      0.01      0.02      0.02      0.02     1  1.85
phi[54,3,5]         0.04    0.00 0.00      0.04      0.04      0.04      0.05      0.05     1  1.69
phi[54,3,6]         0.23    0.00 0.01      0.21      0.22      0.23      0.23      0.24     2  1.24
phi[54,3,7]         0.07    0.00 0.00      0.06      0.07      0.07      0.07      0.08     1  1.62
phi[54,3,8]         0.02    0.00 0.00      0.01      0.02      0.02      0.02      0.02     1  1.71
phi[54,3,9]         0.01    0.00 0.00      0.01      0.01      0.01      0.02      0.02     1  1.76
phi[55,1,1]         0.17    0.01 0.01      0.16      0.16      0.17      0.18      0.18     1  5.08
phi[55,1,2]         0.15    0.00 0.00      0.15      0.15      0.15      0.15      0.16     1  2.24
phi[55,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.12     4  1.09
phi[55,1,4]         0.07    0.00 0.00      0.06      0.06      0.07      0.07      0.07     1  3.42
phi[55,1,5]         0.09    0.00 0.00      0.09      0.09      0.09      0.10      0.10     1  2.53
phi[55,1,6]         0.16    0.01 0.01      0.15      0.15      0.16      0.16      0.16     1  3.76
phi[55,1,7]         0.11    0.00 0.00      0.10      0.10      0.11      0.11      0.11     1  2.01
phi[55,1,8]         0.07    0.00 0.00      0.06      0.07      0.07      0.07      0.07     1  3.37
phi[55,1,9]         0.07    0.00 0.00      0.06      0.06      0.07      0.07      0.07     1  3.32
phi[55,2,1]         0.16    0.00 0.00      0.16      0.16      0.16      0.16      0.17   200  1.00
phi[55,2,2]         0.15    0.00 0.00      0.14      0.15      0.15      0.15      0.15   200  0.99
phi[55,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13   200  0.99
phi[55,2,4]         0.07    0.00 0.00      0.07      0.07      0.07      0.07      0.07   200  0.99
phi[55,2,5]         0.10    0.00 0.00      0.09      0.09      0.10      0.10      0.10   200  0.99
phi[55,2,6]         0.15    0.00 0.00      0.15      0.15      0.15      0.15      0.15   200  0.99
phi[55,2,7]         0.11    0.00 0.00      0.11      0.11      0.11      0.11      0.11   200  1.00
phi[55,2,8]         0.07    0.00 0.00      0.07      0.07      0.07      0.07      0.07   200  0.99
phi[55,2,9]         0.07    0.00 0.00      0.07      0.07      0.07      0.07      0.07   200  1.00
phi[55,3,1]         0.17    0.01 0.01      0.16      0.16      0.17      0.18      0.18     1  5.06
phi[55,3,2]         0.15    0.00 0.00      0.14      0.15      0.15      0.15      0.16     1  2.46
phi[55,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     4  1.10
phi[55,3,4]         0.07    0.00 0.00      0.06      0.06      0.07      0.07      0.07     1  3.57
phi[55,3,5]         0.09    0.00 0.00      0.09      0.09      0.09      0.10      0.10     1  2.67
phi[55,3,6]         0.16    0.01 0.01      0.15      0.15      0.16      0.16      0.16     1  3.86
phi[55,3,7]         0.11    0.00 0.00      0.10      0.10      0.11      0.11      0.11     1  2.12
phi[55,3,8]         0.07    0.00 0.00      0.06      0.07      0.07      0.07      0.07     1  3.33
phi[55,3,9]         0.07    0.00 0.00      0.06      0.06      0.07      0.07      0.07     1  3.41
phi[56,1,1]         0.22    0.01 0.01      0.21      0.21      0.22      0.23      0.23     1  3.08
phi[56,1,2]         0.18    0.00 0.00      0.18      0.18      0.18      0.18      0.19     3  1.20
phi[56,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.27
phi[56,1,4]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.04     1  2.39
phi[56,1,5]         0.07    0.00 0.00      0.07      0.07      0.07      0.08      0.08     1  1.93
phi[56,1,6]         0.19    0.00 0.01      0.18      0.18      0.19      0.19      0.20     1  2.01
phi[56,1,7]         0.09    0.00 0.00      0.09      0.09      0.09      0.10      0.10     1  1.78
phi[56,1,8]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.05     1  2.20
phi[56,1,9]         0.04    0.00 0.00      0.03      0.04      0.04      0.04      0.04     1  2.23
phi[56,2,1]         0.21    0.00 0.00      0.21      0.21      0.21      0.22      0.22   200  0.99
phi[56,2,2]         0.18    0.00 0.00      0.17      0.18      0.18      0.18      0.19   200  0.99
phi[56,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.13      0.13   200  0.99
phi[56,2,4]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.04   200  1.00
phi[56,2,5]         0.08    0.00 0.00      0.07      0.07      0.08      0.08      0.08   200  0.99
phi[56,2,6]         0.18    0.00 0.00      0.18      0.18      0.18      0.19      0.19   200  0.99
phi[56,2,7]         0.10    0.00 0.00      0.09      0.10      0.10      0.10      0.10   200  1.00
phi[56,2,8]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.05   200  0.99
phi[56,2,9]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.04   200  1.00
phi[56,3,1]         0.22    0.01 0.01      0.21      0.21      0.22      0.23      0.23     1  3.13
phi[56,3,2]         0.18    0.00 0.00      0.17      0.18      0.18      0.18      0.19     2  1.34
phi[56,3,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.33
phi[56,3,4]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.04     1  2.50
phi[56,3,5]         0.07    0.00 0.00      0.07      0.07      0.07      0.08      0.08     1  2.11
phi[56,3,6]         0.19    0.01 0.01      0.18      0.18      0.19      0.19      0.20     1  2.13
phi[56,3,7]         0.09    0.00 0.00      0.09      0.09      0.09      0.10      0.10     1  1.91
phi[56,3,8]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.05     1  2.28
phi[56,3,9]         0.04    0.00 0.00      0.03      0.04      0.04      0.04      0.04     1  2.35
phi[57,1,1]         0.25    0.01 0.01      0.23      0.24      0.25      0.26      0.26     1  2.50
phi[57,1,2]         0.19    0.00 0.00      0.19      0.19      0.19      0.20      0.20   200  1.04
phi[57,1,3]         0.12    0.00 0.00      0.11      0.12      0.12      0.12      0.12     2  1.29
phi[57,1,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.11
phi[57,1,5]         0.06    0.00 0.00      0.06      0.06      0.06      0.07      0.07     1  1.75
phi[57,1,6]         0.20    0.00 0.01      0.19      0.20      0.20      0.21      0.21     1  1.57
phi[57,1,7]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09     1  1.67
phi[57,1,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  1.93
phi[57,1,9]         0.03    0.00 0.00      0.02      0.03      0.03      0.03      0.03     1  1.97
phi[57,2,1]         0.24    0.00 0.00      0.23      0.24      0.24      0.24      0.25   200  0.99
phi[57,2,2]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.20   200  0.99
phi[57,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13   200  0.99
phi[57,2,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03   200  1.00
phi[57,2,5]         0.06    0.00 0.00      0.06      0.06      0.07      0.07      0.07   200  0.99
phi[57,2,6]         0.20    0.00 0.00      0.19      0.20      0.20      0.20      0.21   200  0.99
phi[57,2,7]         0.09    0.00 0.00      0.08      0.09      0.09      0.09      0.09   200  1.00
phi[57,2,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.04   200  0.99
phi[57,2,9]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03   200  1.00
phi[57,3,1]         0.25    0.01 0.01      0.24      0.24      0.25      0.25      0.26     1  2.52
phi[57,3,2]         0.19    0.00 0.00      0.19      0.19      0.19      0.20      0.20     3  1.12
phi[57,3,3]         0.12    0.00 0.00      0.11      0.12      0.12      0.12      0.13     2  1.36
phi[57,3,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.22
phi[57,3,5]         0.06    0.00 0.00      0.06      0.06      0.06      0.07      0.07     1  1.93
phi[57,3,6]         0.20    0.00 0.01      0.19      0.20      0.20      0.21      0.21     1  1.68
phi[57,3,7]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09     1  1.80
phi[57,3,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.02
phi[57,3,9]         0.03    0.00 0.00      0.02      0.03      0.03      0.03      0.03     1  2.09
phi[58,1,1]         0.25    0.01 0.01      0.23      0.24      0.25      0.26      0.26     1  2.50
phi[58,1,2]         0.19    0.00 0.00      0.19      0.19      0.19      0.20      0.20   200  1.04
phi[58,1,3]         0.12    0.00 0.00      0.11      0.12      0.12      0.12      0.12     2  1.29
phi[58,1,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.11
phi[58,1,5]         0.06    0.00 0.00      0.06      0.06      0.06      0.07      0.07     1  1.75
phi[58,1,6]         0.20    0.00 0.01      0.19      0.20      0.20      0.21      0.21     1  1.57
phi[58,1,7]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09     1  1.67
phi[58,1,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  1.93
phi[58,1,9]         0.03    0.00 0.00      0.02      0.03      0.03      0.03      0.03     1  1.97
phi[58,2,1]         0.24    0.00 0.00      0.23      0.24      0.24      0.24      0.25   200  0.99
phi[58,2,2]         0.19    0.00 0.00      0.18      0.19      0.19      0.19      0.20   200  0.99
phi[58,2,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13   200  0.99
phi[58,2,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03   200  1.00
phi[58,2,5]         0.06    0.00 0.00      0.06      0.06      0.07      0.07      0.07   200  0.99
phi[58,2,6]         0.20    0.00 0.00      0.19      0.20      0.20      0.20      0.21   200  0.99
phi[58,2,7]         0.09    0.00 0.00      0.08      0.09      0.09      0.09      0.09   200  1.00
phi[58,2,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.04   200  0.99
phi[58,2,9]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03   200  1.00
phi[58,3,1]         0.25    0.01 0.01      0.24      0.24      0.25      0.25      0.26     1  2.52
phi[58,3,2]         0.19    0.00 0.00      0.19      0.19      0.19      0.20      0.20     3  1.12
phi[58,3,3]         0.12    0.00 0.00      0.11      0.12      0.12      0.12      0.13     2  1.36
phi[58,3,4]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.22
phi[58,3,5]         0.06    0.00 0.00      0.06      0.06      0.06      0.07      0.07     1  1.93
phi[58,3,6]         0.20    0.00 0.01      0.19      0.20      0.20      0.21      0.21     1  1.68
phi[58,3,7]         0.09    0.00 0.00      0.08      0.08      0.09      0.09      0.09     1  1.80
phi[58,3,8]         0.03    0.00 0.00      0.03      0.03      0.03      0.03      0.03     1  2.02
phi[58,3,9]         0.03    0.00 0.00      0.02      0.03      0.03      0.03      0.03     1  2.09
phi[59,1,1]         0.27    0.01 0.01      0.26      0.26      0.27      0.28      0.29     1  2.09
phi[59,1,2]         0.20    0.00 0.00      0.19      0.20      0.20      0.21      0.21   200  1.00
phi[59,1,3]         0.11    0.00 0.00      0.11      0.11      0.11      0.12      0.12     2  1.29
phi[59,1,4]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02     1  1.90
phi[59,1,5]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  1.62
phi[59,1,6]         0.22    0.00 0.01      0.21      0.21      0.21      0.22      0.23     2  1.31
phi[59,1,7]         0.08    0.00 0.00      0.07      0.08      0.08      0.08      0.08     1  1.58
phi[59,1,8]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.03     1  1.75
phi[59,1,9]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02     1  1.78
phi[59,2,1]         0.26    0.00 0.00      0.25      0.26      0.27      0.27      0.27   200  0.99
phi[59,2,2]         0.20    0.00 0.00      0.19      0.20      0.20      0.21      0.21   200  0.99
phi[59,2,3]         0.12    0.00 0.00      0.11      0.11      0.12      0.12      0.12   200  0.99
phi[59,2,4]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02   200  1.00
phi[59,2,5]         0.06    0.00 0.00      0.05      0.05      0.06      0.06      0.06   200  0.99
phi[59,2,6]         0.21    0.00 0.00      0.20      0.21      0.21      0.21      0.22   200  0.99
phi[59,2,7]         0.08    0.00 0.00      0.08      0.08      0.08      0.08      0.09   200  1.00
phi[59,2,8]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.03   200  0.99
phi[59,2,9]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02   200  1.00
phi[59,3,1]         0.27    0.01 0.01      0.26      0.26      0.27      0.28      0.29     1  2.08
phi[59,3,2]         0.20    0.00 0.00      0.19      0.20      0.20      0.21      0.21   170  1.03
phi[59,3,3]         0.11    0.00 0.00      0.11      0.11      0.11      0.12      0.12     2  1.36
phi[59,3,4]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02     1  2.01
phi[59,3,5]         0.05    0.00 0.00      0.05      0.05      0.05      0.06      0.06     1  1.80
phi[59,3,6]         0.22    0.00 0.01      0.20      0.21      0.22      0.22      0.23     2  1.41
phi[59,3,7]         0.08    0.00 0.00      0.07      0.07      0.08      0.08      0.08     1  1.71
phi[59,3,8]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.03     1  1.84
phi[59,3,9]         0.02    0.00 0.00      0.02      0.02      0.02      0.02      0.02     1  1.90
phi[60,1,1]         0.22    0.01 0.01      0.21      0.21      0.22      0.23      0.23     1  3.08
phi[60,1,2]         0.18    0.00 0.00      0.18      0.18      0.18      0.18      0.19     3  1.20
phi[60,1,3]         0.12    0.00 0.00      0.12      0.12      0.12      0.12      0.13     2  1.27
phi[60,1,4]         0.04    0.00 0.00      0.04      0.04      0.04      0.04      0.04     1  2.39
