Inference for Stan model: hmm_simple.
2 chains, each with iter=200; warmup=100; thin=1; 
post-warmup draws per chain=100, total post-warmup draws=200.

                   mean se_mean   sd      2.5%       25%       50%       75%
phi[23,5,7]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[23,5,8]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[23,5,9]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[24,1,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[24,1,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[24,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[24,1,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,1,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[24,1,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[24,1,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[24,1,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,1,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,2,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[24,2,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[24,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[24,2,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,2,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[24,2,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[24,2,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[24,2,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,2,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,3,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[24,3,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[24,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[24,3,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,3,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[24,3,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[24,3,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[24,3,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,3,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,4,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[24,4,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[24,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[24,4,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,4,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[24,4,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[24,4,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[24,4,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,4,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,5,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[24,5,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[24,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[24,5,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,5,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[24,5,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[24,5,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[24,5,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[24,5,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[25,1,1]        0.14    0.00 0.00      0.14      0.14      0.14      0.14
phi[25,1,2]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[25,1,4]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,1,5]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[25,1,6]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,1,7]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[25,1,8]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,1,9]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,2,1]        0.14    0.00 0.00      0.14      0.14      0.14      0.14
phi[25,2,2]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[25,2,4]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,2,5]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[25,2,6]        0.13    0.00 0.00      0.13      0.13      0.13      0.14
phi[25,2,7]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[25,2,8]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,2,9]        0.09    0.00 0.00      0.08      0.09      0.09      0.09
phi[25,3,1]        0.14    0.00 0.00      0.14      0.14      0.14      0.14
phi[25,3,2]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[25,3,4]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,3,5]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[25,3,6]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,3,7]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[25,3,8]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,3,9]        0.09    0.00 0.00      0.08      0.09      0.09      0.09
phi[25,4,1]        0.14    0.00 0.00      0.14      0.14      0.14      0.14
phi[25,4,2]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[25,4,4]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,4,5]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[25,4,6]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,4,7]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[25,4,8]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,4,9]        0.09    0.00 0.00      0.08      0.09      0.09      0.09
phi[25,5,1]        0.14    0.00 0.00      0.14      0.14      0.14      0.14
phi[25,5,2]        0.13    0.00 0.00      0.13      0.13      0.13      0.13
phi[25,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[25,5,4]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,5,5]        0.10    0.00 0.00      0.10      0.10      0.10      0.10
phi[25,5,6]        0.13    0.00 0.00      0.13      0.13      0.13      0.14
phi[25,5,7]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[25,5,8]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[25,5,9]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,1,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[26,1,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[26,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[26,1,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,1,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,1,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[26,1,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[26,1,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,1,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,2,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[26,2,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[26,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[26,2,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,2,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,2,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[26,2,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[26,2,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,2,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,3,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[26,3,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[26,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[26,3,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,3,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,3,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[26,3,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[26,3,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,3,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,4,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[26,4,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[26,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[26,4,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,4,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,4,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[26,4,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[26,4,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,4,9]        0.07    0.00 0.00      0.06      0.07      0.07      0.07
phi[26,5,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[26,5,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[26,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[26,5,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,5,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[26,5,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[26,5,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[26,5,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[26,5,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,1,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[27,1,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[27,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[27,1,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,1,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,1,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[27,1,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[27,1,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,1,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,2,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[27,2,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[27,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[27,2,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,2,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,2,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[27,2,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[27,2,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,2,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,3,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[27,3,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[27,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[27,3,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,3,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,3,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[27,3,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[27,3,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,3,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,4,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[27,4,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[27,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[27,4,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,4,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,4,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[27,4,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[27,4,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,4,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,5,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[27,5,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[27,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[27,5,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,5,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[27,5,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[27,5,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[27,5,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[27,5,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[28,1,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[28,1,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[28,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[28,1,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,1,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[28,1,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[28,1,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[28,1,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,1,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,2,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[28,2,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[28,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[28,2,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,2,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[28,2,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[28,2,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[28,2,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,2,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,3,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[28,3,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[28,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[28,3,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,3,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[28,3,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[28,3,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[28,3,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,3,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,4,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[28,4,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[28,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[28,4,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,4,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[28,4,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[28,4,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[28,4,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,4,9]        0.07    0.00 0.00      0.06      0.07      0.07      0.07
phi[28,5,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[28,5,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
phi[28,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[28,5,4]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,5,5]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[28,5,6]        0.15    0.00 0.00      0.15      0.15      0.15      0.16
phi[28,5,7]        0.11    0.00 0.00      0.10      0.11      0.11      0.11
phi[28,5,8]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[28,5,9]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[29,1,1]        0.28    0.00 0.00      0.27      0.28      0.28      0.28
phi[29,1,2]        0.20    0.00 0.00      0.20      0.20      0.20      0.21
phi[29,1,3]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[29,1,4]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,1,5]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[29,1,6]        0.22    0.00 0.00      0.21      0.22      0.22      0.22
phi[29,1,7]        0.08    0.00 0.00      0.07      0.07      0.08      0.08
phi[29,1,8]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,1,9]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,2,1]        0.28    0.00 0.00      0.27      0.27      0.28      0.28
phi[29,2,2]        0.20    0.00 0.00      0.20      0.20      0.20      0.21
phi[29,2,3]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[29,2,4]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,2,5]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[29,2,6]        0.22    0.00 0.00      0.21      0.22      0.22      0.22
phi[29,2,7]        0.08    0.00 0.00      0.07      0.07      0.08      0.08
phi[29,2,8]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,2,9]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,3,1]        0.28    0.00 0.00      0.27      0.27      0.28      0.28
phi[29,3,2]        0.20    0.00 0.00      0.20      0.20      0.20      0.21
phi[29,3,3]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[29,3,4]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,3,5]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[29,3,6]        0.22    0.00 0.00      0.21      0.22      0.22      0.22
phi[29,3,7]        0.08    0.00 0.00      0.07      0.07      0.08      0.08
phi[29,3,8]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,3,9]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,4,1]        0.28    0.00 0.00      0.27      0.27      0.28      0.28
phi[29,4,2]        0.20    0.00 0.00      0.19      0.20      0.20      0.21
phi[29,4,3]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[29,4,4]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,4,5]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[29,4,6]        0.22    0.00 0.00      0.21      0.22      0.22      0.22
phi[29,4,7]        0.08    0.00 0.00      0.07      0.07      0.08      0.08
phi[29,4,8]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,4,9]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,5,1]        0.28    0.00 0.00      0.27      0.27      0.28      0.28
phi[29,5,2]        0.20    0.00 0.00      0.20      0.20      0.20      0.21
phi[29,5,3]        0.11    0.00 0.00      0.11      0.11      0.11      0.11
phi[29,5,4]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,5,5]        0.05    0.00 0.00      0.05      0.05      0.05      0.05
phi[29,5,6]        0.22    0.00 0.00      0.21      0.22      0.22      0.22
phi[29,5,7]        0.08    0.00 0.00      0.07      0.07      0.08      0.08
phi[29,5,8]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[29,5,9]        0.02    0.00 0.00      0.02      0.02      0.02      0.02
phi[30,1,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[30,1,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[30,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[30,1,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,1,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[30,1,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[30,1,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[30,1,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,1,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,2,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[30,2,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[30,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[30,2,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,2,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[30,2,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[30,2,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[30,2,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,2,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,3,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[30,3,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[30,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[30,3,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,3,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[30,3,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[30,3,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[30,3,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,3,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,4,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[30,4,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[30,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[30,4,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,4,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[30,4,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[30,4,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[30,4,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,4,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,5,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[30,5,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[30,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[30,5,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,5,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[30,5,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[30,5,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[30,5,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[30,5,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,1,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[31,1,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[31,1,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[31,1,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,1,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[31,1,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[31,1,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[31,1,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,1,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,2,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[31,2,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[31,2,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[31,2,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,2,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[31,2,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[31,2,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[31,2,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,2,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,3,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[31,3,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[31,3,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[31,3,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,3,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[31,3,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[31,3,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[31,3,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,3,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,4,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[31,4,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[31,4,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[31,4,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,4,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[31,4,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[31,4,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[31,4,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,4,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,5,1]        0.22    0.00 0.00      0.22      0.22      0.22      0.23
phi[31,5,2]        0.18    0.00 0.00      0.18      0.18      0.18      0.18
phi[31,5,3]        0.12    0.00 0.00      0.12      0.12      0.12      0.12
phi[31,5,4]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,5,5]        0.07    0.00 0.00      0.07      0.07      0.07      0.07
phi[31,5,6]        0.19    0.00 0.00      0.19      0.19      0.19      0.19
phi[31,5,7]        0.09    0.00 0.00      0.09      0.09      0.09      0.09
phi[31,5,8]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[31,5,9]        0.04    0.00 0.00      0.04      0.04      0.04      0.04
phi[32,1,1]        0.17    0.00 0.00      0.16      0.17      0.17      0.17
phi[32,1,2]        0.15    0.00 0.00      0.15      0.15      0.15      0.15
